Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,,
DOE-WPTO US Wave dataset,183911,b'Federal',46.3894,-125.115,0,,
Year,Month,Day,Hour,Minute,Significant Wave Height,< 2 meter,< 3 meter
2007,3,18,21,0,1.899070024,0,0
2007,3,19,0,0,1.816969991,0,0
2007,3,19,3,0,1.849539995,0,0
2007,3,19,6,0,1.986700058,0,0
2007,3,19,9,0,2.188899994,0,1
2007,3,19,12,0,2.459439993,0,1
2007,3,19,15,0,2.628030062,0,1
2007,3,19,18,0,2.610430002,0,1
2007,3,19,21,0,2.671989918,0,1
2007,3,20,0,0,2.623800039,0,1
2007,3,20,3,0,2.720200062,0,1
2007,3,20,6,0,2.848670006,0,1
2007,3,20,9,0,2.823120117,0,1
2007,3,20,12,0,2.960930109,0,1
2007,3,20,15,0,3.238670111,1,1
2007,3,20,18,0,3.568769932,1,1
2007,3,20,21,0,3.805330038,1,1
2007,3,21,0,0,3.709290028,1,1
2007,3,21,3,0,3.431720018,1,1
